month,day,weekday,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
7,14,5,20,3,0,0,1,29.52,35.605,84,6.0032,101,255,356
7,14,5,21,3,0,0,1,28.7,33.335,84,15.0013,69,200,269
7,14,5,22,3,0,0,1,28.7,33.335,79,12.998,65,160,225
7,14,5,23,3,0,0,2,27.88,31.82,83,6.0032,55,156,211
7,15,6,0,3,0,0,1,27.88,31.82,89,11.0014,40,147,187
7,15,6,1,3,0,0,2,27.88,31.82,89,8.9981,49,119,168
7,15,6,2,3,0,0,2,27.88,31.82,89,11.0014,29,86,115
7,15,6,3,3,0,0,2,27.88,31.82,89,11.0014,15,42,57
7,15,6,4,3,0,0,2,27.88,31.82,89,7.0015,8,11,19
7,15,6,5,3,0,0,1,27.88,31.82,89,8.9981,2,7,9
7,15,6,6,3,0,0,1,27.88,31.82,83,8.9981,6,9,15
7,15,6,7,3,0,0,1,28.7,33.335,79,6.0032,17,30,47
7,15,6,8,3,0,0,2,28.7,33.335,84,8.9981,37,96,133
7,15,6,9,3,0,0,2,29.52,34.85,79,0.0,58,163,221
7,15,6,10,3,0,0,1,31.16,36.365,66,8.9981,141,241,382
7,15,6,11,3,0,0,1,33.62,38.635,52,11.0014,170,281,451
7,15,6,12,3,0,0,1,34.44,38.635,47,7.0015,153,336,489
7,15,6,13,3,0,0,1,35.26,39.395,41,7.0015,171,309,480
7,15,6,14,3,0,0,1,36.9,40.91,37,16.9979,162,314,476
7,15,6,15,3,0,0,1,35.26,40.15,47,8.9981,182,307,489
7,15,6,16,3,0,0,1,35.26,39.395,41,15.0013,152,343,495
7,15,6,17,3,0,0,1,32.8,38.635,59,32.9975,122,314,436
7,15,6,18,3,0,0,3,29.52,34.85,79,23.9994,84,228,312
7,15,6,19,3,0,0,1,29.52,35.605,84,15.0013,109,203,312
7,15,6,20,3,0,0,1,29.52,34.85,79,16.9979,95,199,294
7,15,6,21,3,0,0,1,29.52,34.85,79,6.0032,59,164,223
7,15,6,22,3,0,0,1,29.52,34.85,74,7.0015,34,96,130
7,15,6,23,3,0,0,1,29.52,34.85,79,8.9981,25,66,91
7,16,0,0,3,0,1,3,29.52,34.85,79,7.0015,11,32,43
7,16,0,1,3,0,1,2,28.7,33.335,74,12.998,1,10,11
7,16,0,2,3,0,1,1,28.7,33.335,74,7.0015,4,11,15
7,16,0,3,3,0,1,1,27.88,31.82,79,6.0032,2,4,6
7,16,0,4,3,0,1,1,27.88,31.82,79,7.0015,1,11,12
7,16,0,5,3,0,1,1,27.06,30.305,78,7.0015,10,40,50
7,16,0,6,3,0,1,1,27.88,31.82,79,8.9981,8,132,140
7,16,0,7,3,0,1,1,29.52,34.09,70,6.0032,24,459,483
7,16,0,8,3,0,1,1,30.34,34.85,66,7.0015,48,619,667
7,16,0,9,3,0,1,1,31.16,35.605,62,11.0014,51,297,348
7,16,0,10,3,0,1,1,32.8,38.635,59,0.0,69,117,186
7,16,0,11,3,0,1,1,34.44,40.15,53,15.0013,57,125,182
7,16,0,12,3,0,1,1,34.44,39.395,49,8.9981,79,158,237
7,16,0,13,3,0,1,1,34.44,39.395,49,19.0012,63,176,239
7,16,0,14,3,0,1,1,36.08,40.91,42,7.0015,53,159,212
7,16,0,15,3,0,1,1,35.26,40.15,47,16.9979,61,176,237
7,16,0,16,3,0,1,3,31.16,36.365,66,39.0007,77,309,386
7,16,0,17,3,0,1,3,31.16,36.365,66,39.0007,86,669,755
7,16,0,18,3,0,1,1,34.44,40.15,53,0.0,97,697,794
7,16,0,19,3,0,1,1,32.8,39.395,63,8.9981,92,503,595
7,16,0,20,3,0,1,1,32.8,38.635,59,8.9981,66,388,454
7,16,0,21,3,0,1,1,31.16,36.365,66,8.9981,45,283,328
7,16,0,22,3,0,1,1,31.16,35.605,62,6.0032,56,228,284
7,16,0,23,3,0,1,1,30.34,35.605,74,6.0032,27,139,166
7,17,1,0,3,0,1,1,29.52,35.605,84,7.0015,10,43,53
7,17,1,1,3,0,1,1,30.34,34.85,70,0.0,4,21,25
7,17,1,2,3,0,1,1,29.52,34.09,70,6.0032,1,6,7
7,17,1,3,3,0,1,1,29.52,34.09,66,0.0,0,3,3
7,17,1,4,3,0,1,1,29.52,34.09,62,0.0,0,7,7
7,17,1,5,3,0,1,1,27.88,31.82,74,6.0032,7,31,38
7,17,1,6,3,0,1,1,29.52,34.09,66,7.0015,16,197,213
7,17,1,7,3,0,1,2,30.34,34.85,70,0.0,26,500,526
7,17,1,8,3,0,1,2,32.8,37.88,55,0.0,43,618,661
7,17,1,9,3,0,1,2,33.62,38.635,49,15.0013,32,288,320
7,17,1,10,3,0,1,2,34.44,39.395,49,12.998,37,122,159
7,17,1,11,3,0,1,2,35.26,40.15,47,0.0,60,146,206
7,17,1,12,3,0,1,2,36.9,40.91,35,0.0,80,174,254
7,17,1,13,3,0,1,1,37.72,40.91,31,12.998,53,168,221
7,17,1,14,3,0,1,1,38.54,41.665,29,16.9979,54,160,214
7,17,1,15,3,0,1,1,37.72,40.91,31,11.0014,57,187,244
7,17,1,16,3,0,1,1,37.72,40.91,29,11.0014,64,317,381
7,17,1,17,3,0,1,1,37.72,40.91,29,0.0,95,675,770
7,17,1,18,3,0,1,1,36.9,40.15,33,12.998,60,712,772
7,17,1,19,3,0,1,1,36.08,39.395,35,16.9979,69,478,547
7,17,1,20,3,0,1,1,35.26,37.88,34,11.0014,52,375,427
7,17,1,21,3,0,1,1,33.62,38.635,52,8.9981,50,283,333
7,17,1,22,3,0,1,1,32.8,37.88,55,15.0013,29,215,244
7,17,1,23,3,0,1,1,31.98,37.12,59,12.998,22,139,161
7,18,2,0,3,0,1,1,31.16,36.365,66,11.0014,8,45,53
7,18,2,1,3,0,1,1,31.16,36.365,66,7.0015,2,14,16
7,18,2,2,3,0,1,1,30.34,34.85,66,8.9981,3,5,8
7,18,2,3,3,0,1,1,30.34,34.85,66,8.9981,2,2,4
7,18,2,4,3,0,1,1,29.52,34.09,70,8.9981,0,6,6
7,18,2,5,3,0,1,1,29.52,34.09,70,11.0014,5,41,46
7,18,2,6,3,0,1,1,29.52,34.09,70,11.0014,10,152,162
7,18,2,7,3,0,1,1,30.34,34.85,66,11.0014,23,472,495
7,18,2,8,3,0,1,1,31.98,37.12,62,7.0015,55,624,679
7,18,2,9,3,0,1,1,33.62,39.395,56,0.0,44,253,297
7,18,2,10,3,0,1,1,36.9,42.425,42,12.998,39,99,138
7,18,2,11,3,0,1,1,36.9,42.425,42,0.0,47,136,183
7,18,2,12,3,0,1,1,37.72,43.18,37,8.9981,36,166,202
7,18,2,13,3,0,1,1,38.54,42.425,33,0.0,49,154,203
7,18,2,14,3,0,1,1,38.54,43.94,38,22.0028,54,116,170
7,18,2,15,3,0,1,3,37.72,42.425,35,23.9994,42,152,194
7,18,2,16,3,0,1,1,30.34,34.85,66,16.9979,34,190,224
7,18,2,17,3,0,1,1,30.34,34.85,70,16.9979,35,335,370
7,18,2,18,3,0,1,2,31.16,35.605,62,8.9981,63,580,643
7,18,2,19,3,0,1,2,31.16,35.605,62,7.0015,78,438,516
7,18,2,20,3,0,1,1,30.34,34.09,62,6.0032,56,310,366
7,18,2,21,3,0,1,1,31.16,35.605,62,0.0,53,266,319
7,18,2,22,3,0,1,1,31.16,35.605,58,6.0032,42,246,288
7,18,2,23,3,0,1,1,31.16,35.605,58,6.0032,19,112,131
7,19,3,0,3,0,1,1,30.34,34.85,66,6.0032,16,50,66
7,19,3,1,3,0,1,1,30.34,34.85,66,6.0032,6,19,25
7,19,3,2,3,0,1,1,29.52,34.09,70,12.998,0,7,7
7,19,3,3,3,0,1,1,29.52,34.09,70,7.0015,1,4,5
7,19,3,4,3,0,1,1,29.52,34.09,70,7.0015,0,8,8
7,19,3,5,3,0,1,2,29.52,34.09,70,7.0015,5,35,40
7,19,3,6,3,0,1,1,29.52,34.09,66,8.9981,8,144,152
7,19,3,7,3,0,1,1,30.34,34.09,58,19.0012,23,450,473
7,19,3,8,3,0,1,1,31.16,35.605,58,16.9979,32,625,657
7,19,3,9,3,0,1,2,31.16,35.605,58,19.0012,36,282,318
7,19,3,10,3,0,1,1,31.16,35.605,58,12.998,41,157,198
7,19,3,11,3,0,1,1,32.8,37.88,55,7.0015,54,162,216
7,19,3,12,3,0,1,1,34.44,39.395,49,19.0012,59,215,274
7,19,3,13,3,0,1,1,34.44,38.635,47,8.9981,74,180,254
7,19,3,14,3,0,1,1,35.26,39.395,44,6.0032,46,151,197
7,19,3,15,3,0,1,1,34.44,38.635,47,6.0032,66,226,292
7,19,3,16,3,0,1,1,34.44,38.635,47,6.0032,70,288,358
7,19,3,17,3,0,1,1,35.26,39.395,41,0.0,93,678,771
7,19,3,18,3,0,1,1,35.26,39.395,41,12.998,93,684,777
7,19,3,19,3,0,1,1,34.44,37.88,44,16.9979,53,480,533
7,19,3,20,3,0,1,1,33.62,38.635,49,11.0014,65,440,505
7,19,3,21,3,0,1,3,27.06,29.545,89,16.9979,38,294,332
7,19,3,22,3,0,1,3,27.06,29.545,89,16.9979,6,62,68
7,19,3,23,3,0,1,3,27.06,29.545,89,15.0013,3,62,65
8,13,0,0,3,0,1,1,27.06,31.06,65,7.0015,14,33,47
8,13,0,1,3,0,1,1,27.06,31.06,65,6.0032,3,11,14
8,13,0,2,3,0,1,1,26.24,30.305,69,7.0015,1,8,9
8,13,0,3,3,0,1,1,26.24,30.305,69,0.0,1,5,6
8,13,0,4,3,0,1,1,26.24,30.305,69,7.0015,0,11,11
8,13,0,5,3,0,1,1,26.24,30.305,69,7.0015,3,33,36
8,13,0,6,3,0,1,1,25.42,29.545,73,6.0032,4,155,159
8,13,0,7,3,0,1,1,27.06,31.06,65,8.9981,11,425,436
8,13,0,8,3,0,1,2,29.52,33.335,51,6.0032,25,648,673
8,13,0,9,3,0,1,2,30.34,33.335,45,0.0,40,265,305
8,13,0,10,3,0,1,2,31.16,34.09,40,0.0,88,111,199
8,13,0,11,3,0,1,1,31.16,34.09,40,6.0032,94,151,245
8,13,0,12,3,0,1,1,31.98,34.85,40,12.998,96,180,276
8,13,0,13,3,0,1,1,31.98,34.85,40,11.0014,79,175,254
8,13,0,14,3,0,1,1,32.8,34.85,33,7.0015,85,163,248
8,13,0,15,3,0,1,1,33.62,36.365,34,15.0013,80,194,274
8,13,0,16,3,0,1,1,32.8,35.605,36,6.0032,116,348,464
8,13,0,17,3,0,1,1,32.8,35.605,36,11.0014,102,716,818
8,13,0,18,3,0,1,1,31.16,34.85,52,19.0012,103,709,812
8,13,0,19,3,0,1,1,30.34,34.09,58,11.0014,88,467,555
8,13,0,20,3,0,1,1,30.34,34.09,62,15.0013,58,374,432
8,13,0,21,3,0,1,1,29.52,34.09,66,12.998,44,246,290
8,13,0,22,3,0,1,1,29.52,34.09,62,22.0028,44,148,192
8,13,0,23,3,0,1,1,28.7,32.575,70,15.0013,28,100,128
8,14,1,0,3,0,1,1,28.7,33.335,74,15.0013,12,48,60
8,14,1,1,3,0,1,1,27.88,31.82,79,16.9979,8,19,27
8,14,1,2,3,0,1,2,27.88,31.82,83,12.998,2,9,11
8,14,1,3,3,0,1,2,27.88,31.82,83,12.998,0,3,3
8,14,1,4,3,0,1,2,27.88,31.82,83,12.998,0,5,5
8,14,1,5,3,0,1,2,27.88,31.82,89,12.998,1,35,36
8,14,1,6,3,0,1,3,26.24,28.79,83,12.998,1,63,64
8,14,1,7,3,0,1,2,27.06,30.305,83,6.0032,1,178,179
8,14,1,8,3,0,1,2,27.06,29.545,89,6.0032,27,591,618
8,14,1,9,3,0,1,2,28.7,33.335,74,0.0,48,354,402
8,14,1,10,3,0,1,1,28.7,33.335,79,7.0015,53,155,208
8,14,1,11,3,0,1,1,30.34,34.09,62,0.0,69,127,196
8,14,1,12,3,0,1,1,31.98,35.605,49,8.9981,93,207,300
8,14,1,13,3,0,1,1,32.8,36.365,46,6.0032,83,203,286
8,14,1,14,3,0,1,1,33.62,37.12,41,15.0013,80,175,255
8,14,1,15,3,0,1,1,33.62,37.88,46,15.0013,84,199,283
8,14,1,16,3,0,1,1,33.62,37.12,43,15.0013,95,363,458
8,14,1,17,3,0,1,3,31.16,36.365,66,16.9979,78,734,812
8,14,1,18,3,0,1,1,31.16,35.605,62,19.0012,97,757,854
8,14,1,19,3,0,1,1,31.16,36.365,66,12.998,94,533,627
8,14,1,20,3,0,1,1,30.34,35.605,74,15.0013,65,371,436
8,14,1,21,3,0,1,1,30.34,34.09,62,15.0013,56,252,308
8,14,1,22,3,0,1,1,29.52,34.09,66,6.0032,28,161,189
8,14,1,23,3,0,1,1,29.52,34.09,66,11.0014,53,114,167
8,15,2,0,3,0,1,1,28.7,32.575,61,12.998,8,52,60
8,15,2,1,3,0,1,1,28.7,32.575,61,0.0,6,31,37
8,15,2,2,3,0,1,1,27.88,31.82,65,0.0,1,7,8
8,15,2,3,3,0,1,1,27.06,31.06,74,7.0015,1,10,11
8,15,2,4,3,0,1,1,26.24,28.79,83,7.0015,0,4,4
8,15,2,5,3,0,1,1,26.24,29.545,78,7.0015,4,35,39
8,15,2,6,3,0,1,1,26.24,29.545,78,7.0015,12,160,172
8,15,2,7,3,0,1,2,27.06,31.06,69,12.998,25,467,492
8,15,2,8,3,0,1,2,28.7,32.575,65,19.0012,40,642,682
8,15,2,9,3,0,1,2,29.52,34.09,62,12.998,57,310,367
8,15,2,10,3,0,1,2,29.52,34.09,62,12.998,70,163,233
8,15,2,11,3,0,1,2,30.34,34.09,58,12.998,80,155,235
8,15,2,12,3,0,1,1,30.34,34.09,55,15.0013,77,230,307
8,15,2,13,3,0,1,2,31.98,35.605,49,12.998,88,206,294
8,15,2,14,3,0,1,2,31.16,34.85,52,19.9995,94,161,255
8,15,2,15,3,0,1,1,31.16,34.85,52,16.9979,70,196,266
8,15,2,16,3,0,1,1,31.16,34.09,48,12.998,91,340,431
8,15,2,17,3,0,1,1,30.34,34.09,55,19.0012,102,749,851
8,15,2,18,3,0,1,1,30.34,33.335,51,15.0013,80,768,848
8,15,2,19,3,0,1,1,28.7,32.575,61,8.9981,124,525,649
8,15,2,20,3,0,1,1,28.7,32.575,61,8.9981,72,355,427
8,15,2,21,3,0,1,1,28.7,32.575,61,12.998,49,266,315
8,15,2,22,3,0,1,1,28.7,32.575,61,11.0014,29,197,226
8,15,2,23,3,0,1,1,27.88,31.82,65,7.0015,18,120,138
8,16,3,0,3,0,1,1,27.06,31.06,69,0.0,13,63,76
8,16,3,1,3,0,1,1,26.24,30.305,73,0.0,3,18,21
8,16,3,2,3,0,1,1,26.24,30.305,69,12.998,0,15,15
8,16,3,3,3,0,1,1,25.42,29.545,73,16.9979,0,4,4
8,16,3,4,3,0,1,1,25.42,29.545,73,15.0013,2,3,5
8,16,3,5,3,0,1,1,24.6,28.79,78,11.0014,7,30,37
8,16,3,6,3,0,1,1,24.6,28.79,78,11.0014,3,162,165
8,16,3,7,3,0,1,1,26.24,30.305,69,15.0013,16,448,464
8,16,3,8,3,0,1,1,27.88,31.82,61,12.998,33,649,682
8,16,3,9,3,0,1,1,29.52,33.335,54,7.0015,41,296,337
8,16,3,10,3,0,1,1,30.34,33.335,48,8.9981,78,121,199
8,16,3,11,3,0,1,1,31.16,33.335,37,6.0032,83,191,274
8,16,3,12,3,0,1,1,32.8,34.85,33,7.0015,96,247,343
8,16,3,13,3,0,1,1,32.8,34.85,31,15.0013,81,219,300
8,16,3,14,3,0,1,1,33.62,35.605,32,0.0,72,176,248
8,16,3,15,3,0,1,1,32.8,34.85,33,16.9979,63,197,260
8,16,3,16,3,0,1,1,33.62,35.605,32,15.0013,79,340,419
8,16,3,17,3,0,1,1,33.62,36.365,34,12.998,130,767,897
8,16,3,18,3,0,1,1,32.8,35.605,36,0.0,109,723,832
8,16,3,19,3,0,1,1,31.16,34.09,40,7.0015,119,558,677
8,16,3,20,3,0,1,1,31.16,34.09,40,6.0032,100,414,514
8,16,3,21,3,0,1,1,30.34,33.335,48,12.998,83,273,356
8,16,3,22,3,0,1,1,29.52,33.335,51,11.0014,69,185,254
8,16,3,23,3,0,1,1,28.7,32.575,54,7.0015,58,168,226
8,17,4,0,3,0,1,1,27.88,12.12,57,11.0014,21,67,88
8,17,4,1,3,0,1,1,27.06,12.12,65,7.0015,16,38,54
8,17,4,2,3,0,1,1,27.06,12.12,61,8.9981,4,15,19
8,17,4,3,3,0,1,1,26.24,12.12,65,7.0015,0,6,6
8,17,4,4,3,0,1,1,26.24,12.12,73,11.0014,0,9,9
8,17,4,5,3,0,1,1,26.24,12.12,73,7.0015,2,34,36
8,17,4,6,3,0,1,1,25.42,12.12,78,8.9981,6,151,157
8,17,4,7,3,0,1,1,26.24,12.12,73,7.0015,11,368,379
8,17,4,8,3,0,1,1,27.88,12.12,65,8.9981,43,625,668
8,17,4,9,3,0,1,1,28.7,12.12,58,7.0015,58,320,378
8,17,4,10,3,0,1,1,30.34,12.12,55,11.0014,82,149,231
8,17,4,11,3,0,1,1,31.16,12.12,52,19.0012,98,205,303
8,17,4,12,3,0,1,1,33.62,12.12,41,15.0013,110,255,365
8,17,4,13,3,0,1,1,34.44,12.12,36,26.0027,103,254,357
8,17,4,14,3,0,1,1,35.26,12.12,34,27.9993,128,200,328
8,17,4,15,3,0,1,1,35.26,12.12,30,31.0009,127,256,383
8,17,4,16,3,0,1,2,34.44,12.12,32,30.0026,116,372,488
8,17,4,17,3,0,1,1,33.62,12.12,36,22.0028,144,647,791
8,17,4,18,3,0,1,2,33.62,12.12,38,16.9979,108,561,669
8,17,4,19,3,0,1,2,30.34,12.12,55,26.0027,88,403,491
8,17,4,20,3,0,1,2,29.52,12.12,58,15.0013,97,262,359
8,17,4,21,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
8,17,4,22,3,0,1,3,27.06,12.12,83,12.998,43,170,213
8,17,4,23,3,0,1,3,26.24,12.12,83,15.0013,21,100,121
8,18,5,0,3,0,0,2,26.24,28.79,83,15.0013,6,99,105
8,18,5,1,3,0,0,3,25.42,27.275,94,11.0014,14,78,92
8,18,5,2,3,0,0,3,25.42,28.03,88,11.0014,4,39,43
8,18,5,3,3,0,0,1,25.42,28.03,88,12.998,7,23,30
8,18,5,4,3,0,0,1,25.42,29.545,73,15.0013,5,8,13
8,18,5,5,3,0,0,1,24.6,28.79,78,16.9979,2,7,9
8,18,5,6,3,0,0,1,24.6,28.03,83,15.0013,4,23,27
8,18,5,7,3,0,0,1,24.6,28.03,83,15.0013,12,52,64
8,18,5,8,3,0,0,1,26.24,30.305,69,16.9979,28,161,189
8,18,5,9,3,0,0,1,27.06,31.06,65,19.0012,81,211,292
8,18,5,10,3,0,0,1,28.7,32.575,54,11.0014,166,314,480
8,18,5,11,3,0,0,1,29.52,33.335,51,0.0,180,356,536
8,18,5,12,3,0,0,1,31.16,33.335,37,12.998,266,388,654
8,18,5,13,3,0,0,1,30.34,32.575,40,12.998,289,355,644
8,18,5,14,3,0,0,1,31.16,33.335,37,19.0012,242,356,598
8,18,5,15,3,0,0,1,31.16,33.335,37,15.0013,250,346,596
8,18,5,16,3,0,0,1,31.16,33.335,37,16.9979,287,354,641
8,18,5,17,3,0,0,1,31.16,33.335,37,15.0013,256,379,635
8,18,5,18,3,0,0,1,30.34,32.575,37,11.0014,225,329,554
8,18,5,19,3,0,0,1,28.7,31.82,45,11.0014,164,324,488
8,18,5,20,3,0,0,1,28.7,31.82,45,7.0015,99,242,341
8,18,5,21,3,0,0,1,27.06,31.06,61,0.0,90,248,338
8,18,5,22,3,0,0,1,27.06,31.06,61,0.0,90,171,261
8,18,5,23,3,0,0,1,26.24,30.305,65,6.0032,60,175,235
8,19,6,0,3,0,0,1,27.06,31.06,57,6.0032,44,143,187
8,19,6,1,3,0,0,1,26.24,30.305,65,0.0,29,102,131
8,19,6,2,3,0,0,2,25.42,30.305,69,6.0032,16,103,119
8,19,6,3,3,0,0,2,25.42,30.305,61,11.0014,21,34,55
8,19,6,4,3,0,0,2,25.42,30.305,65,11.0014,4,22,26
8,19,6,5,3,0,0,2,24.6,29.545,73,8.9981,3,8,11
8,19,6,6,3,0,0,2,25.42,30.305,69,7.0015,5,15,20
8,19,6,7,3,0,0,2,25.42,30.305,69,8.9981,12,29,41
8,19,6,8,3,0,0,2,26.24,30.305,69,7.0015,34,90,124
8,19,6,9,3,0,0,2,27.06,31.06,74,0.0,86,184,270
8,19,6,10,3,0,0,2,27.88,31.82,69,0.0,138,287,425
8,19,6,11,3,0,0,3,26.24,29.545,78,11.0014,83,189,272
8,19,6,12,3,0,0,3,26.24,30.305,73,0.0,112,186,298
8,19,6,13,3,0,0,3,26.24,28.79,83,8.9981,50,112,162
8,19,6,14,3,0,0,3,26.24,30.305,73,0.0,41,108,149
8,19,6,15,3,0,0,2,26.24,30.305,65,0.0,89,187,276
8,19,6,16,3,0,0,2,27.06,31.06,65,0.0,97,259,356
8,19,6,17,3,0,0,2,26.24,29.545,78,7.0015,76,267,343
8,19,6,18,3,0,0,2,26.24,29.545,78,7.0015,86,291,377
8,19,6,19,3,0,0,2,26.24,30.305,73,8.9981,72,269,341
8,19,6,20,3,0,0,2,26.24,30.305,73,12.998,61,213,274
8,19,6,21,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
8,19,6,22,3,0,0,2,25.42,29.545,78,11.0014,6,50,56
8,19,6,23,3,0,0,2,25.42,29.545,73,0.0,7,39,46
9,13,3,0,3,0,1,1,22.96,26.515,73,6.0032,11,46,57
9,13,3,1,3,0,1,1,22.14,25.76,77,6.0032,6,22,28
9,13,3,2,3,0,1,1,22.14,25.76,77,0.0,0,9,9
9,13,3,3,3,0,1,1,21.32,25.0,83,0.0,2,9,11
9,13,3,4,3,0,1,1,21.32,25.0,83,0.0,0,6,6
9,13,3,5,3,0,1,1,21.32,25.0,83,0.0,3,54,57
9,13,3,6,3,0,1,1,20.5,24.24,82,0.0,9,186,195
9,13,3,7,3,0,1,1,22.14,25.76,77,0.0,22,549,571
9,13,3,8,3,0,1,1,22.96,26.515,73,0.0,33,725,758
9,13,3,9,3,0,1,1,24.6,30.305,64,6.0032,46,292,338
9,13,3,10,3,0,1,1,26.24,31.06,61,6.0032,63,149,212
9,13,3,11,3,0,1,1,27.06,31.06,50,11.0014,71,183,254
9,13,3,12,3,0,1,1,27.88,31.82,44,7.0015,57,240,297
9,13,3,13,3,0,1,1,28.7,31.82,42,0.0,60,223,283
9,13,3,14,3,0,1,1,29.52,32.575,39,8.9981,60,214,274
9,13,3,15,3,0,1,1,29.52,32.575,42,7.0015,99,253,352
9,13,3,16,3,0,1,1,29.52,32.575,39,6.0032,85,406,491
9,13,3,17,3,0,1,1,29.52,32.575,42,12.998,97,787,884
9,13,3,18,3,0,1,1,27.88,31.82,57,16.9979,108,744,852
9,13,3,19,3,0,1,1,26.24,30.305,65,8.9981,80,594,674
9,13,3,20,3,0,1,1,25.42,30.305,69,7.0015,55,408,463
9,13,3,21,3,0,1,1,25.42,30.305,65,7.0015,26,291,317
9,13,3,22,3,0,1,1,24.6,29.545,69,8.9981,28,223,251
9,13,3,23,3,0,1,1,23.78,27.275,73,7.0015,33,137,170
9,14,4,0,3,0,1,1,22.96,26.515,73,6.0032,24,63,87
9,14,4,1,3,0,1,1,22.96,26.515,73,6.0032,6,35,41
9,14,4,2,3,0,1,1,22.96,26.515,73,0.0,7,23,30
9,14,4,3,3,0,1,1,22.14,25.76,77,0.0,5,9,14
9,14,4,4,3,0,1,1,22.14,25.76,77,0.0,1,11,12
9,14,4,5,3,0,1,1,22.14,25.76,83,0.0,1,40,41
9,14,4,6,3,0,1,1,22.14,25.76,88,0.0,8,144,152
9,14,4,7,3,0,1,2,22.96,26.515,88,0.0,17,437,454
9,14,4,8,3,0,1,2,24.6,28.79,78,11.0014,51,715,766
9,14,4,9,3,0,1,2,25.42,29.545,78,11.0014,46,301,347
9,14,4,10,3,0,1,2,27.88,31.82,65,0.0,75,171,246
9,14,4,11,3,0,1,2,27.88,31.82,61,7.0015,84,196,280
9,14,4,12,3,0,1,2,28.7,32.575,54,12.998,119,290,409
9,14,4,13,3,0,1,2,28.7,32.575,54,12.998,107,301,408
9,14,4,14,3,0,1,2,29.52,32.575,45,11.0014,113,258,371
9,14,4,15,3,0,1,2,29.52,33.335,48,8.9981,94,273,367
9,14,4,16,3,0,1,2,29.52,33.335,51,0.0,109,454,563
9,14,4,17,3,0,1,1,29.52,33.335,51,12.998,137,757,894
9,14,4,18,3,0,1,1,29.52,32.575,45,15.0013,116,692,808
9,14,4,19,3,0,1,1,27.88,31.82,57,11.0014,83,496,579
9,14,4,20,3,0,1,1,27.06,31.06,61,7.0015,67,337,404
9,14,4,21,3,0,1,1,26.24,30.305,73,15.0013,42,270,312
9,14,4,22,3,0,1,1,25.42,28.79,83,12.998,40,189,229
9,14,4,23,3,0,1,1,25.42,29.545,78,6.0032,27,168,195
9,15,5,0,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
9,15,5,1,3,0,0,1,24.6,29.545,73,0.0,8,101,109
9,15,5,2,3,0,0,1,23.78,27.275,78,7.0015,18,75,93
9,15,5,3,3,0,0,1,24.6,29.545,73,16.9979,6,31,37
9,15,5,4,3,0,0,2,24.6,29.545,69,23.9994,3,3,6
9,15,5,5,3,0,0,1,23.78,27.275,60,35.0008,1,15,16
9,15,5,6,3,0,0,1,22.14,25.76,49,27.9993,6,27,33
9,15,5,7,3,0,0,1,22.14,25.76,52,19.0012,10,63,73
9,15,5,8,3,0,0,1,22.96,26.515,49,27.9993,43,169,212
9,15,5,9,3,0,0,1,24.6,31.06,43,27.9993,79,263,342
9,15,5,10,3,0,0,1,25.42,31.06,41,26.0027,119,323,442
9,15,5,11,3,0,0,1,26.24,31.06,38,26.0027,228,399,627
9,15,5,12,3,0,0,1,27.06,31.06,36,23.9994,287,419,706
9,15,5,13,3,0,0,1,27.88,31.82,36,12.998,327,377,704
9,15,5,14,3,0,0,1,27.88,31.82,34,22.0028,325,390,715
9,15,5,15,3,0,0,2,27.88,31.82,34,19.0012,312,342,654
9,15,5,16,3,0,0,2,27.06,31.06,36,15.0013,350,433,783
9,15,5,17,3,0,0,2,27.06,31.06,36,16.9979,295,434,729
9,15,5,18,3,0,0,2,26.24,31.06,36,19.0012,232,382,614
9,15,5,19,3,0,0,1,25.42,31.06,41,11.0014,169,309,478
9,15,5,20,3,0,0,1,24.6,31.06,43,6.0032,89,241,330
9,15,5,21,3,0,0,1,22.96,26.515,52,7.0015,86,210,296
9,15,5,22,3,0,0,1,22.96,26.515,52,0.0,82,197,279
9,15,5,23,3,0,0,1,22.14,25.76,60,0.0,47,182,229
9,16,6,0,3,0,0,1,22.14,25.76,64,0.0,28,123,151
9,16,6,1,3,0,0,1,22.14,25.76,64,0.0,35,82,117
9,16,6,2,3,0,0,1,21.32,25.0,63,0.0,27,62,89
9,16,6,3,3,0,0,1,20.5,24.24,68,0.0,10,38,48
9,16,6,4,3,0,0,1,20.5,24.24,72,0.0,2,6,8
9,16,6,5,3,0,0,1,20.5,24.24,72,0.0,3,10,13
9,16,6,6,3,0,0,1,20.5,24.24,72,0.0,9,26,35
9,16,6,7,3,0,0,1,20.5,24.24,77,7.0015,28,43,71
9,16,6,8,3,0,0,1,22.14,25.76,64,11.0014,34,94,128
9,16,6,9,3,0,0,1,23.78,27.275,60,8.9981,70,226,296
9,16,6,10,3,0,0,1,25.42,31.06,50,7.0015,160,330,490
9,16,6,11,3,0,0,1,26.24,31.06,47,11.0014,183,376,559
9,16,6,12,3,0,0,1,27.06,31.06,44,11.0014,188,468,656
9,16,6,13,3,0,0,1,26.24,31.06,41,11.0014,240,454,694
9,16,6,14,3,0,0,1,27.06,31.06,39,8.9981,225,410,635
